WORD COUNT,WORD,TRANSLITERATION,TRANSLATION
2,Нашия,Nashiya,
2,евнух,evnuh,
2,съкровище,sakrovishte,
2,разбираш,razbirash,
2,четеш,chetesh,
2,изобилен,izobilen,
2,Нали,Nali,
2,ава,ava,
2,Заповедта,Zapovedta,
2,повтаряна,povtaryana,
2,повеленията,poveleniyata,
2,Синайската,Sinayskata,
2,потомците,potomtsite,
2,днешното,dneshnoto,
2,вихреща,vihreshta,
2,неморалност,nemoralnost,
2,призоваване,prizovavane,
2,отдалечили,otdalechili,
2,успехите,uspehite,
2,споделяла,spodelyala,
2,Трима,Trima,
2,най-малкият,nay-malkiyat,
2,магазин,magazin,
2,купя,kupya,
2,евтини,evtini,
2,прилежен,prilezhen,
2,карал,karal,
2,спирачките,spirachkite,
2,тона,tona,
2,удара,udara,
2,полицай,politsay,
2,отбие,otbie,
2,Очевидно,Ochevidno,
2,разбие,razbie,
2,късмет,kasmet,
2,препятствията,prepyatstviyata,
2,кръщавайки,krashtavayki,
2,Видението,Videnieto,
2,карайки,karayki,
2,потънем,potanem,
2,поетата,poetata,
2,оправдаваме,opravdavame,
2,сивите,sivite,
2,извинения,izvineniya,
2,правилен,pravilen,
2,твърдим,tvardim,
2,по-старателно,po-staratelno,
2,тесногръди,tesnogradi,
2,Стараем,Staraem,
2,прилежност,prilezhnost,
2,мода,moda,
2,безразлични,bezrazlichni,
2,мобилните,mobilnite,
2,жънат,zhanat,
2,червено,cherveno,
2,представляваме,predstavlyavame,
2,разстоянието,razstoyanieto,
2,телестиална,telestialna,
2,изказва,izkazva,
2,поискате,poiskate,
2,грижовен,grizhoven,
2,бъдещата,badeshtata,
2,116-те,116-te,
2,ръкописа,rakopisa,
2,най-съкровени,nay-sakroveni,
2,подготвяхме,podgotvyahme,
2,обичайните,obichaynite,
2,жалост,zhalost,
2,налично,nalichno,
2,багажа,bagazha,
2,принадлежности,prinadlezhnosti,
2,писа,pisa,
2,извадил,izvadil,
2,банковата,bankovata,
2,имейл,imeyl,
2,студено,studeno,
2,старото,staroto,
2,апартамента,apartamenta,
2,кръстил,krastil,
2,преброени,prebroeni,
2,гладуване,gladuvane,
2,полагаше,polagashe,
2,мислеше,misleshe,
2,недоумение,nedoumenie,
2,Чак,Chak,
2,критична,kritichna,
2,доказва,dokazva,
2,по-благоприятен,po-blagopriyaten,
2,Паркинсън,Parkinsan,
2,ослепява,oslepyava,
2,предизвикало,predizvikalo,
2,сляпа,slyapa,
2,15-годишна,15-godishna,
2,местната,mestnata,
2,гимназия,gimnaziya,
2,специалност,spetsialnost,
2,речева,recheva,
2,патология,patologiya,
2,53,53,
2,техници,tehnitsi,
2,автомобил,avtomobil,
2,10-годишна,10-godishna,
2,записан,zapisan,
2,поредната,porednata,
2,медицинска,meditsinska,
2,отишла,otishla,
2,Имала,Imala,
2,проливала,prolivala,
2,ослепявам,oslepyavam,
2,справихме,spravihme,
2,гневна,gnevna,
2,слепотата,slepotata,
2,отвръщам,otvrashtam,
2,гневя,gnevya,
2,Цитирам,Tsitiram,
2,пътувания,patuvaniya,
2,изучаващи,izuchavashti,
2,преследвани,presledvani,
2,хвърляме,hvarlyame,
2,поздравяваме,pozdravyavame,
2,вълнуващата,valnuvashtata,
2,кръщавайте,krashtavayte,
2,Търсех,Tarseh,
2,ясния,yasniya,
2,Обичат,Obichat,
2,скрият,skriyat,
2,избегнат,izbegnat,
2,погледите,pogledite,
2,Разбирам,Razbiram,
2,изисквал,iziskval,
2,драговолен,dragovolen,
2,колебаете,kolebaete,
2,Служете,Sluzhete,
2,присмиват,prismivat,
2,наранят,naranyat,
2,угощавате,ugoshtavate,
2,ъгъла,agala,
2,Христово…,Hristovo…,
2,противоположности,protivopolozhnosti,
2,криете,kriete,
2,шиник,shinik,
2,YouTube,YouTube,
2,дайте,dayte,
2,книжката,knizhkata,
2,поканете,pokanete,
2,отделяли,otdelyali,
2,най-близкия,nay-blizkiya,
2,басейн,baseyn,
2,грешим,greshim,
2,канете,kanete,
2,критикуват,kritikuvat,
2,Радва,Radva,
2,Ранните,Rannite,
2,удостоени,udostoeni,
2,опозоряване,opozoryavane,
2,Исусовото,Isusovoto,
2,пътищата,patishtata,
2,предсказаното,predskazanoto,
2,диагностициран,diagnostitsiran,
2,диагнозата,diagnozata,
2,месеците,mesetsite,
2,разпространяваше,razprostranyavashe,
2,Хънтсман,Hantsman,
2,пристигането,pristiganeto,
2,ръководителят,rakovoditelyat,
2,Отправена,Otpravena,
2,чуеш,chuesh,
2,Шарп,Sharp,
2,ефекти,efekti,
2,нощно,noshtno,
2,гостува,gostuva,
2,Обредът,Obredat,
2,насрочен,nasrochen,
2,Каръл,Karal,
2,посрещнати,posreshtnati,
2,коридора,koridora,
2,възложените,vazlozhenite,
2,казвал,kazval,
2,най-напред,nay-napred,
2,другиго,drugigo,
2,озари,ozari,
2,изцелявал,iztselyaval,
2,неудобни,neudobni,
2,удобна,udobna,
2,незабелязани,nezabelyazani,
2,огладнях,ogladnyah,
2,нахранихте,nahranihte,
2,ожаднях,ozhadnyah,
2,напоихте,napoihte,
2,прибрахте,pribrahte,
2,гладен,gladen,
2,жаден,zhaden,
2,водачеството,vodachestvoto,
2,неспособни,nesposobni,
2,недостатъчни,nedostatachni,
2,извършиха,izvarshiha,
2,потрепер,potreper,
2,отпих,otpih,
2,годишна,godishna,
2,Чистата,Chistata,
2,давали,davali,
2,обнадеждаващи,obnadezhdavashti,
2,блудства,bludstva,
2,разбойници,razboynitsi,
2,тенденцията,tendentsiyata,
2,тенденция,tendentsiya,
2,появила,poyavila,
2,по-висши,po-visshi,
2,Едни,Edni,
2,лишава,lishava,
2,осъзнае,osaznae,
2,по-щедро,po-shtedro,
2,измества,izmestva,
2,обърнатите,obarnatite,
2,по-вероятно,po-veroyatno,
2,проповядвате,propovyadvate,
2,твърдото,tvardoto,
2,изтерзан,izterzan,
2,помилуй,pomiluy,
2,обкръжен,obkrazhen,
2,отправяна,otpravyana,
2,коленичилите,kolenichilite,
2,Неведнъж,Nevednazh,
2,Съжалявам,Sazhalyavam,
2,предатели,predateli,
2,Синовете,Sinovete,
2,вземайки,vzemayki,
2,увеличаването,uvelichavaneto,
2,Малцина,Maltsina,
2,Отворени,Otvoreni,
2,трудили,trudili,
2,живей,zhivey,
2,възстановените,vazstanovenite,
2,прекъсване,prekasvane,
2,Общите,Obshtite,
2,Питър,Pitar,
2,Маккюн,Makkyun,
2,Тай,Tay,
2,Тад,Tad,
2,Калистър,Kalistar,
2,Общото,Obshtoto,
2,Соломон,Solomon,
2,Маркос,Markos,
2,Алън,Alan,
2,Глен,Glen,
2,Луиз,Luiz,
2,Сикахема,Sikahema,
2,Маркъс,Markas,
2,Камарго,Kamargo,
2,Ерик,Erik,
2,Нюман,Nyuman,
2,подиума,podiuma,
2,одобрени,odobreni,
2,Джергенсън,Dzhergensan,
2,Торонто,Toronto,
2,1976,1976,
2,освобождаването,osvobozhdavaneto,
2,приключил,priklyuchil,
2,осъзнаете,osaznaete,
2,чеда5,cheda5,
2,вдъхнови,vdahnovi,
2,приложат,prilozhat,
2,многобройни,mnogobroyni,
2,Наша,Nasha,
2,проповядвайте,propovyadvayte,
2,откривани,otkrivani,
2,по-ясни,po-yasni,
2,Подчинението,Podchinenieto,
2,доктриналната,doktrinalnata,
2,основават,osnovavat,
2,по-просто,po-prosto,
2,истинския,istinskiya,
2,Промените,Promenite,
2,назначен,naznachen,
2,трудовете,trudovete,
2,весело,veselo,
2,посетителите,posetitelite,
2,разказваме,razkazvame,
2,Възрастни,Vazrastni,
2,Младежи,Mladezhi,
2,спасяват,spasyavat,
2,задържане,zadarzhane,
2,благославяла,blagoslavyala,
2,Свидетел,Svidetel,
2,учили,uchili,
2,задъхваща,zadahvashta,
2,Айрийн,Ayriyn,
2,присъединихме,prisaedinihme,
2,младоженци,mladozhentsi,
2,кариерата,karierata,
2,обзе,obze,
2,неизвестно,neizvestno,
2,продавачи,prodavachi,
2,извода,izvoda,
2,означаваше,oznachavashe,
2,рационалното,ratsionalnoto,
2,разбираха,razbiraha,
2,Хареса,Haresa,
2,прекрасната,prekrasnata,
2,харесваше,haresvashe,
2,променяше,promenyashe,
2,прочетохме,prochetohme,
2,Дадохме,Dadohme,
2,сравнявам,sravnyavam,
2,перспективи,perspektivi,
2,реална,realna,
2,деликатни,delikatni,
2,действителността,deystvitelnostta,
2,възприемани,vazpriemani,
2,умствените,umstvenite,
2,измамни,izmamni,
2,грешни,greshni,
2,отричаме,otrichame,
2,Образно,Obrazno,
2,гледни,gledni,
2,неоспоримото,neosporimoto,
2,снизходително,snizhoditelno,
2,Аз…,Az…,
2,невярващите,nevyarvashtite,
2,телефони,telefoni,
2,Заобиколени,Zaobikoleni,
2,привличащи,privlichashti,
2,съвременното,savremennoto,
2,казани,kazani,
2,науката,naukata,
2,безумни,bezumni,
2,предания,predaniya,
2,творба,tvorba,
2,примамки,primamki,
2,постепенното,postepennoto,
2,доземната,dozemnata,
2,познавали,poznavali,
2,почитали,pochitali,
2,Живели,Zhiveli,
2,Знаели,Znaeli,
2,докажем,dokazhem,
2,неродените,nerodenite,
2,изненадваме,iznenadvame,
2,провъзгласяват,provazglasyavat,
2,обмислят,obmislyat,
2,разкрита,razkrita,
2,опустошителните,opustoshitelnite,
2,предвиждат,predvizhdat,
2,целомъдрие,tselomadrie,
2,30-те,30-te,
2,установените,ustanovenite,
2,разотиват,razotivat,
2,вписват,vpisvat,
2,брачния,brachniya,
2,привличане,privlichane,
2,артистични,artistichni,
2,получавайки,poluchavayki,
2,поемане,poemane,
2,31:19–20,31:19–20,
2,угощава,ugoshtava,
2,32:3,32:3,
2,15:24,15:24,
2,суши,sushi,
2,празнуване,praznuvane,
2,изобилната,izobilnata,
2,желателен,zhelatelen,
2,вкусвал,vkusval,
2,изпъл,izpal,
2,количеството,kolichestvoto,
2,видът,vidat,
2,месо,meso,
2,Угощаването,Ugoshtavaneto,
2,опитване,opitvane,
2,по-специално,po-spetsialno,
2,вод,vod,
2,по-въздействащи,po-vazdeystvashti,
2,31:5,31:5,
2,преодолявам,preodolyavam,
2,по-въздействащо,po-vazdeystvashto,
2,приятното,priyatnoto,
2,разпознах,razpoznah,
2,размишляването,razmishlyavaneto,
2,зажадува,zazhaduva,
2,Божи,Bozhi,
2,канили,kanili,
2,чакаше,chakashe,
2,Малкото,Malkoto,
2,подаде,podade,
2,впечатлена,vpechatlena,
2,научило,nauchilo,
2,постъпката,postapkata,
2,ближен,blizhen,
2,предизвика,predizvika,
2,Емаус,Emaus,
2,разбирали,razbirali,
2,сядат,syadat,
2,разчупват,razchupvat,
2,съмишленици,samishlenitsi,
2,тълкува,talkuva,
2,приключа,priklyucha,
2,повторя,povtorya,
2,Хоумър,Houmar,
2,Скъпа,Skapa,
2,Седнах,Sednah,
2,постъпя,postapya,
2,казаните,kazanite,
2,пътувах,patuvah,
2,разрешено,razresheno,
2,пистата,pistata,
2,Самолетът,Samoletat,
2,издигна,izdigna,
2,приземи,prizemi,
2,инструкциите,instruktsiite,
2,алармата,alarmata,
2,идващия,idvashtiya,
2,критични,kritichni,
2,съревноваващи,sarevnovavashti,
2,жизнена,zhiznena,
2,подходи,podhodi,
2,неудовлетворение,neudovletvorenie,
2,несвети,nesveti,
2,добронамерени,dobronamereni,
2,необходимия,neobhodimiya,
2,пожелаят,pozhelayat,
2,върховния,varhovniya,
2,висшия,visshiya,
2,надути,naduti,
2,хули,huli,
2,проплаква,proplakva,
2,занимават,zanimavat,
2,уикенд,uikend,
2,подкрепихме,podkrepihme,
2,разбираеми,razbiraemi,
2,професионалната,profesionalnata,
2,продължихме,prodalzhihme,
2,изборът,izborat,
2,по-усърдно,po-usardno,
2,далечината,dalechinata,
2,обряд,obryad,
2,звания,zvaniya,
2,завинаги2,zavinagi2,
2,мъжко,mazhko,
2,първородното,parvorodnoto,
2,стадата,stadata,
2,символични,simvolichni,
2,скинията,skiniyata,
2,задълго,zadalgo,
2,проливането,prolivaneto,
2,принасяте,prinasyate,
2,кръвопролитие,kravoprolitie,
2,прин,prin,
2,покайте,pokayte,
2,вълнуващото,valnuvashtoto,
2,принеси,prinesi,
2,свещенодействията,sveshtenodeystviyata,
2,свещеният,sveshteniyat,
2,понесъл,ponesal,
2,изгубил,izgubil,
2,облеклото,oblekloto,
2,чанти,chanti,
2,волът,volat,
2,препоръчваме,preporachvame,
2,апостолска,apostolska,
2,залите,zalite,
2,встъпителната,vstapitelnata,
