WORD COUNT,WORD,TRANSLITERATION,LEMMA,TRANSLATION
3,целият,tseliyat,цял,
3,тъмницата,tamnitsata,тъмницата,
3,идването,idvaneto,идване,
3,кого,kogo,кой,
3,иди,idi,ида,
3,смирение,smirenie,смирение,
3,кажа,kazha,кажа,
3,врати,vrati,врата,
3,40,40,40,
3,Чакащи,Chakashti,чакам,
3,безброй,bezbroy,безброй,
3,различно,razlichno,различен,
3,Галилея,Galileya,галилея,
3,поканени,pokaneni,поканя,
3,ранните,rannite,ранен,
3,подобна,podobna,подобен,
3,вчера,vchera,вчера,
3,форми,formi,форми,
3,жестове,zhestove,жест,
3,преподаваме,prepodavame,преподаваме,
3,аспекти,aspekti,аспект,
3,споделил,spodelil,споделя,
3,Уинай,Uinay,уинай,
3,отговорили,otgovorili,отговорили,
3,Родителите,Roditelite,родител,
3,района,rayona,район,
3,славно,slavno,славен,
3,изпраща,izprashta,изпращам,
3,ръст,rast,ръст,
3,начинът,nachinat,начин,
3,религиозна,religiozna,религиозна,
3,по-широко,po-shiroko,широк,
3,вярващите,vyarvashtite,вярващ,
3,ограничава,ogranichava,ограничавам,
3,преследване,presledvane,преследване,
3,правото,pravoto,право,
3,правата,pravata,права,
3,вдъхновява,vdahnovyava,вдъхновява,
3,прокламация,proklamatsiya,прокламация,
3,вдовицата,vdovitsata,вдовицата,
3,Разчитането,Razchitaneto,разчитането,
3,Уилфрид,Uilfrid,уилфрид,
3,хотел,hotel,хотел,
3,изучават,izuchavat,изучавам,
3,духовен,duhoven,духовен,
3,божествен,bozhestven,божествен,
3,прекратите,prekratite,прекратите,
3,полувреме,poluvreme,полувреме,
3,всекидневното,vsekidnevnoto,всекидневен,
3,божествения,bozhestveniya,божествения,
3,разкрил,razkril,разкрил,
3,качества,kachestva,качество,
3,раждането,razhdaneto,раждане,
3,възвисяването,vazvisyavaneto,възвисяването,
3,вечния,vechniya,вечен,
3,считат,schitat,считат,
3,кралят,kralyat,крал,
3,желания,zhelaniya,желание,
3,искате,iskate,искам,
3,тяло,tyalo,тяло,
3,преподаване,prepodavane,преподаване,
3,Лиахона,Liahona,лиахона,
3,евангелските,evangelskite,евангелските,
3,колата,kolata,кола,
3,вълнение,valnenie,вълнение,
3,множеството,mnozhestvoto,множество,
3,чули,chuli,чуя,
3,глави,glavi,глава,
3,Израилеви,Izrailevi,израилеви,
3,изумление,izumlenie,изумление,
3,апатия,apatiya,апатия,
3,Джоунс,Dzhouns,джоунс,
3,теб,teb,теб,
3,Самад,Samad,самад,
3,из,iz,из,
3,пусна,pusna,пусна,
3,стойността,stoynostta,стойност,
3,дарението,darenieto,дарението,
3,самолет,samolet,самолет,
3,жертваме,zhertvame,жертваме,
3,Стрелката,Strelkata,стрелка,
3,Мексико,Meksiko,Мексико,
2,дошли,doshli,дойда,
2,молих,molih,моля,
2,ужас,uzhas,ужас,
2,слухове,sluhove,слух,
2,различия,razlichiya,различие,
2,Призоваваме,Prizovavame,призоваваме,
2,беда,beda,беда,
2,единственото,edinstvenoto,единствен,
2,трайно,trayno,трайно,
2,подчертава,podchertava,подчертавам,
2,крайно,krayno,краен,
2,вслушат,vslushat,вслушат,
2,способен,sposoben,способен,
2,запазени,zapazeni,запазен,
2,играете,igraete,играя,
2,невиждано,nevizhdano,невиждан,
2,сестрите,sestrite,сестра,
2,мисионерки,misionerki,мисионерки,
2,приветстваме,privetstvame,приветстваме,
2,запазил,zapazil,запазя,
2,Решението,Reshenieto,решение,
2,проповядващи,propovyadvashti,проповядващи,
2,възрастните,vazrastnite,възрастен,
2,двойки,dvoyki,двойка,
2,позволяват,pozvolyavat,позволявам,
2,свидетелстват,svidetelstvat,свидетелстват,
2,угощение,ugoshtenie,угощение,
2,око,oko,око,
2,можах,mozhah,мога,
2,значими,znachimi,значим,
2,Англия,Angliya,Англия,
2,Размишлявах,Razmishlyavah,размишлявах,
2,век,vek,век,
2,доведоха,dovedoha,доведа,
2,Баща,Bashta,баща,
2,посветен,posveten,посветя,
2,бизнес,biznes,бизнес,
2,период,period,период,
2,Говорих,Govorih,говоря,
2,документите,dokumentite,документ,
2,взема,vzema,взема,
2,по-добър,po-dobar,добър,
2,подготовката,podgotovkata,подготовка,
2,получавал,poluchaval,получавам,
2,израствате,izrastvate,израствате,
2,покажете,pokazhete,покажа,
2,Джефри,Dzhefri,джефри,
2,красиви,krasivi,красив,
2,благословен,blagosloven,благословен,
2,Бойър,Boyar,бойър,
2,Ричардс,Richards,ричардс,
2,съпруги,saprugi,съпруга,
2,ръководни,rakovodni,ръководни,
2,подготвям,podgotvyam,подготвям,
2,Спенсър,Spensar,спенсър,
2,Канада,Kanada,Канада,
2,мисионерско,misionersko,мисионерско,
2,Кога,Koga,кога,
2,обърне,obarne,обърна,
2,отправи,otpravi,отправя,
2,очакванията,ochakvaniyata,очакване,
2,отслужат,otsluzhat,отслужат,
2,променило,promenilo,променя,
2,Монсън,Monsan,монсън,
2,призовавам,prizovavam,призовавам,
2,започнат,zapochnat,започна,
2,пазите,pazite,пазите,
2,непоклатимо,nepoklatimo,непоклатим,
2,Започнете,Zapochnete,започна,
2,подходяща,podhodyashta,подходящ,
2,Говорете,Govorete,говоря,
2,Вашата,Vashata,Ваш,
2,мисионерски,misionerski,мисионерски,
2,научат,nauchat,науча,
2,усърдно,usardno,усърден,
2,способностите,sposobnostite,способност,
2,продължавайте,prodalzhavayte,продължавам,
2,молете,molete,моля,
2,Продължавайте,Prodalzhavayte,продължавам,
2,благославяте,blagoslavyate,благославям,
2,синовете,sinovete,син,
2,дълготърпение,dalgotarpenie,дълготърпение,
2,посетих,posetih,посетя,
2,топлина,toplina,топлина,
2,възстановено,vazstanoveno,възстановя,
2,построена,postroena,построя,
2,структура,struktura,структура,
2,пълен,palen,пълен,
2,доведени,dovedeni,доведен,
2,давани,davani,давам,
2,начало,nachalo,начало,
2,безсмъртие,bezsmartie,безсмъртие,
2,Предвид,Predvid,предвид,
2,Христос8,Hristos8,христос8,
2,божествеността,bozhestvenostta,божествеността,
2,Него10,Nego10,него10,
2,попитах,popitah,попитам,
2,оцелява,otselyava,оцелявам,
2,финансово,finansovo,финансов,
2,пост,post,пост,
2,добави,dobavi,добавя,
2,подценяваме,podtsenyavame,подценяваме,
2,едни,edni,един,
2,мислейки,misleyki,мисля,
2,ниво,nivo,ниво,
2,индивидуални,individualni,индивидуален,
2,съмнение,samnenie,съмнение,
2,старейшините,stareyshinite,старейшините,
2,начело,nachelo,начета,
2,говорител,govoritel,говорител,
2,принадлежим,prinadlezhim,принадлежим,
2,обединяваме,obedinyavame,обединяваме,
2,Христовата,Hristovata,христовата,
2,състои,sastoi,състоя,
2,долар,dolar,долар,
2,мислех,misleh,мисля,
2,огромно,ogromno,огромен,
2,следната,slednata,следен,
2,нефитите,nefitite,нефитите,
2,Имате,Imate,имам,
2,Доведете,Dovedete,доведа,
2,тука,tuka,тука,
2,изцеля,iztselya,изцеля,
2,изпълнено,izpalneno,изпълня,
2,емоционални,emotsionalni,емоционален,
2,покой,pokoy,покой,
2,Четем,Chetem,чета,
2,едновременно,ednovremenno,едновременно,
2,болните,bolnite,болен,
2,здрави,zdravi,здрав,
2,момче,momche,момче,
2,принасяме,prinasyame,принасям,
2,покорни,pokorni,покорни,
2,изобилстваме,izobilstvame,изобилстваме,
2,настоящия,nastoyashtiya,настоящ,
2,подготвите,podgotvite,подготвите,
